8.1178 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
8.1185 	INFO 	Loaded monitor calibration from ['2024_05_09 12:12']
8.4651 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FA67B015E0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FA67B01580>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001FA67B7DAC0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.4652 	EXP 	window1: backgroundImage = ''
8.4652 	EXP 	window1: backgroundFit = 'none'
8.4730 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4743 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4757 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4775 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4790 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4800 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4813 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4828 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4836 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4844 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4857 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4870 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4882 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4895 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4906 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4919 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4932 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4941 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4951 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4966 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4976 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.4979 	DEBUG 	Uploading Texture Font fontname to graphics card
8.5003 	DEBUG 	Upload of Texture Font fontname complete
8.5076 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5095 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5114 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.5118 	DEBUG 	Uploading Texture Font fontname to graphics card
8.5132 	DEBUG 	Upload of Texture Font fontname complete
8.5159 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.5159 	EXP 	window1: recordFrameIntervals = False
8.6765 	EXP 	window1: recordFrameIntervals = True
8.8599 	EXP 	Screen (0) actual frame rate measured at 59.90Hz
8.8599 	EXP 	window1: recordFrameIntervals = False
8.8658 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.8668 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.8682 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.8701 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.8718 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.8734 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.8745 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.8759 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.8775 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.8790 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.8793 	DEBUG 	Uploading Texture Font fontname to graphics card
8.8798 	DEBUG 	Upload of Texture Font fontname complete
8.9523 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
11.4578 	INFO 	keyboard.Keyboard is using iohub backend.
11.4579 	INFO 	keyboard.Keyboard is using iohub backend.
11.4579 	INFO 	keyboard.Keyboard is using iohub backend.
11.4579 	INFO 	keyboard.Keyboard is using iohub backend.
11.4579 	EXP 	0.0 train_func: status = STARTED
11.5155 	EXP 	Created instr_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='instr_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.5185 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text="Appuyer sur la barre d'espace pour débuter", units='height', win=Window(...), wrapWidth=1)
11.5226 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
11.5281 	EXP 	Created image_train = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image_train', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
11.5288 	EXP 	Created word_train = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='word_train', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.5298 	EXP 	Created blank_interval = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='blank_interval', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.5304 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0306 	INFO 	Keyboard events cleared
0.0304 	EXP 	instr_text: autoDraw = True
0.6868 	DATA 	Keypress: space
0.6965 	INFO 	Keyboard events cleared
0.6963 	EXP 	instr_text: autoDraw = False
0.6963 	EXP 	text: autoDraw = True
