7.4088 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
7.4096 	INFO 	Loaded monitor calibration from ['2024_05_09 12:12']
7.6761 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002900F818670>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002900F818610>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002900F955B80>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.6762 	EXP 	window1: backgroundImage = ''
7.6762 	EXP 	window1: backgroundFit = 'none'
7.6843 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6856 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6870 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6894 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6915 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6929 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6946 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6965 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6973 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6983 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.6998 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7016 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7032 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7050 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7066 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7084 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
