image_file,presented_word,is_match,blank_duration,iti_duration,corrAns
stimuli/zebra.png,scissor,mismatch,1.29,1.68,2
stimuli/scissor.png,scissor,match,1.85,2.09,1
stimuli/face.png,banana,mismatch,1.99,2.32,2
stimuli/face.png,zebra,mismatch,1.81,1.67,2
stimuli/scissor.png,scissor,match,1.65,1.69,1
stimuli/banana.png,scissor,mismatch,1.2,1.62,2
stimuli/scissor.png,scissor,match,1.9,2.33,1
stimuli/face.png,scissor,mismatch,1.28,2.77,2
stimuli/zebra.png,scissor,mismatch,1.47,2.36,2
stimuli/scissor.png,scissor,match,1.02,1.59,1
stimuli/zebra.png,zebra,match,1.39,1.84,1
stimuli/face.png,scissor,mismatch,1.09,2.47,2
stimuli/banana.png,banana,match,1.62,1.66,1
stimuli/face.png,banana,mismatch,1.4,2.38,2
stimuli/face.png,face,match,1.86,1.12,1
stimuli/scissor.png,banana,mismatch,1.52,2.9,2
stimuli/zebra.png,banana,mismatch,1.64,2.49,2
stimuli/scissor.png,scissor,match,1.93,2.53,1
stimuli/face.png,zebra,mismatch,1.87,1.07,2
stimuli/scissor.png,zebra,mismatch,1.54,1.95,2
stimuli/scissor.png,scissor,match,1.44,1.87,1
stimuli/zebra.png,face,mismatch,1.93,1.49,2
stimuli/scissor.png,zebra,mismatch,1.75,1.71,2
stimuli/zebra.png,zebra,match,1.21,1.63,1
stimuli/face.png,scissor,mismatch,1.77,2.76,2
stimuli/banana.png,zebra,mismatch,1.92,1.09,2
stimuli/face.png,face,match,1.53,2.39,1
stimuli/scissor.png,face,mismatch,1.43,2.47,2
stimuli/face.png,banana,mismatch,1.28,2.76,2
stimuli/banana.png,banana,match,1.19,1.22,1
stimuli/scissor.png,scissor,match,1.83,2.61,1
stimuli/scissor.png,face,mismatch,1.4,2.32,2
stimuli/zebra.png,zebra,match,1.24,1.87,1
stimuli/face.png,face,match,1.03,1.64,1
stimuli/zebra.png,banana,mismatch,1.01,1.68,2
stimuli/face.png,face,match,1.17,1.82,1
stimuli/scissor.png,scissor,match,1.64,1.44,1
stimuli/zebra.png,face,mismatch,1.84,2.3,2
stimuli/face.png,scissor,mismatch,1.92,1.73,2
stimuli/banana.png,banana,match,1.5,2.02,1
stimuli/face.png,banana,mismatch,1.31,1.06,2
stimuli/face.png,banana,mismatch,1.99,2.79,2
stimuli/zebra.png,zebra,match,1.82,1.36,1
stimuli/face.png,face,match,1.71,2.95,1
stimuli/zebra.png,scissor,mismatch,1.06,1.23,2
stimuli/zebra.png,zebra,match,1.77,2.99,1
stimuli/scissor.png,scissor,match,1.33,2.2,1
stimuli/zebra.png,banana,mismatch,1.27,2.65,2
stimuli/banana.png,banana,match,1.32,1.98,1
stimuli/zebra.png,face,mismatch,1.84,1.71,2
stimuli/zebra.png,scissor,mismatch,1.57,2.31,2
stimuli/face.png,face,match,1.14,2.98,1
stimuli/face.png,zebra,mismatch,1.45,2.35,2
stimuli/scissor.png,scissor,match,1.41,2.56,1
stimuli/banana.png,zebra,mismatch,1.17,1.02,2
stimuli/banana.png,banana,match,1.17,2.65,1
stimuli/scissor.png,banana,mismatch,1.8,1.54,2
stimuli/banana.png,face,mismatch,1.82,2.46,2
stimuli/zebra.png,zebra,match,1.18,1.04,1
stimuli/scissor.png,scissor,match,1.71,1.14,1
stimuli/scissor.png,zebra,mismatch,1.33,1.28,2
stimuli/banana.png,banana,match,1.03,1.83,1
stimuli/banana.png,banana,match,1.42,2.85,1
stimuli/face.png,scissor,mismatch,1.31,2.76,2
stimuli/face.png,zebra,mismatch,1.3,1.65,2
stimuli/scissor.png,scissor,match,1.83,1.71,1
stimuli/zebra.png,zebra,match,1.11,1.34,1
stimuli/scissor.png,banana,mismatch,1.13,2.11,2
stimuli/banana.png,zebra,mismatch,1.99,2.59,2
stimuli/banana.png,banana,match,1.16,2.19,1
stimuli/face.png,face,match,1.4,1.38,1
stimuli/zebra.png,banana,mismatch,1.66,1.54,2
stimuli/banana.png,zebra,mismatch,1.09,2.93,2
stimuli/scissor.png,scissor,match,1.54,2.87,1
stimuli/zebra.png,banana,mismatch,1.42,2.81,2
stimuli/banana.png,banana,match,1.62,1.32,1
stimuli/zebra.png,face,mismatch,1.77,1.44,2
stimuli/banana.png,banana,match,1.22,2.5,1
stimuli/face.png,zebra,mismatch,1.36,1.89,2
