image_file,presented_word,is_match,blank_duration,iti_duration
stimuli/scissor.png,banana,mismatch,1.84,1.18
stimuli/zebra.png,zebra,match,1.76,1.5
stimuli/zebra.png,zebra,match,1.65,2.18
stimuli/scissor.png,face,mismatch,1.9,2.15
stimuli/zebra.png,zebra,match,1.98,2.56
stimuli/banana.png,banana,match,1.48,2.51
stimuli/banana.png,face,mismatch,1.14,2.4
stimuli/face.png,face,match,1.49,1.17
stimuli/banana.png,scissor,mismatch,1.55,2.71
stimuli/face.png,face,match,1.56,1.11
stimuli/face.png,face,match,1.62,1.61
stimuli/zebra.png,scissor,mismatch,1.4,1.7
stimuli/zebra.png,scissor,mismatch,1.15,2.63
stimuli/face.png,face,match,1.36,2.89
stimuli/banana.png,banana,match,1.61,2.73
stimuli/zebra.png,scissor,mismatch,1.69,2.24
stimuli/scissor.png,scissor,match,1.46,1.35
stimuli/face.png,face,match,1.37,2.9
stimuli/banana.png,face,mismatch,1.53,1.71
stimuli/face.png,scissor,mismatch,1.16,2.03
stimuli/face.png,face,match,1.93,2.14
stimuli/scissor.png,scissor,match,1.45,2.45
stimuli/banana.png,face,mismatch,1.66,1.34
stimuli/zebra.png,face,mismatch,1.24,2.7
stimuli/face.png,face,match,1.56,1.36
stimuli/zebra.png,zebra,match,1.08,1.08
stimuli/banana.png,zebra,mismatch,1.96,1.4
stimuli/zebra.png,zebra,match,1.74,1.74
stimuli/face.png,zebra,mismatch,1.3,2.6
stimuli/zebra.png,banana,mismatch,1.69,2.2
stimuli/banana.png,banana,match,1.95,2.02
stimuli/face.png,face,match,1.8,2.8
stimuli/scissor.png,zebra,mismatch,1.49,1.27
stimuli/scissor.png,scissor,match,1.64,2.4
stimuli/zebra.png,scissor,mismatch,1.67,2.18
stimuli/face.png,face,match,1.85,1.45
stimuli/face.png,scissor,mismatch,1.42,2.94
stimuli/scissor.png,scissor,match,1.34,2.72
stimuli/scissor.png,face,mismatch,1.57,2.57
stimuli/banana.png,banana,match,1.49,1.4
stimuli/scissor.png,zebra,mismatch,2.0,2.57
stimuli/zebra.png,banana,mismatch,1.52,2.53
stimuli/banana.png,banana,match,1.24,1.84
stimuli/banana.png,zebra,mismatch,1.36,2.9
stimuli/zebra.png,zebra,match,1.72,1.33
stimuli/zebra.png,zebra,match,1.57,1.81
stimuli/face.png,scissor,mismatch,1.3,2.47
stimuli/zebra.png,zebra,match,1.58,2.34
stimuli/banana.png,zebra,mismatch,1.23,2.19
stimuli/banana.png,banana,match,1.88,2.11
stimuli/zebra.png,scissor,mismatch,1.24,1.2
