image_file,presented_word,is_match,blank_duration,iti_duration,corrAns
stimuli/scissor.png,scissor,match,1.6,1.07,1
stimuli/zebra.png,face,mismatch,1.99,2.25,2
stimuli/banana.png,banana,match,1.99,2.84,1
stimuli/scissor.png,banana,mismatch,1.11,2.94,2
stimuli/face.png,scissor,mismatch,1.97,2.55,2
stimuli/zebra.png,zebra,match,1.97,2.33,1
stimuli/face.png,banana,mismatch,1.04,1.34,2
stimuli/face.png,face,match,1.21,2.85,1
stimuli/scissor.png,face,mismatch,1.31,2.44,2
stimuli/banana.png,banana,match,2.0,2.8,1
stimuli/zebra.png,zebra,match,1.54,1.76,1
stimuli/banana.png,zebra,mismatch,1.63,1.68,2
stimuli/banana.png,banana,match,1.76,2.94,1
stimuli/zebra.png,face,mismatch,1.48,1.15,2
stimuli/banana.png,banana,match,1.95,1.32,1
stimuli/scissor.png,zebra,mismatch,1.1,1.4,2
stimuli/scissor.png,scissor,match,1.73,1.07,1
stimuli/face.png,scissor,mismatch,1.24,1.82,2
stimuli/zebra.png,zebra,match,1.81,2.57,1
stimuli/face.png,banana,mismatch,1.68,1.3,2
stimuli/banana.png,scissor,mismatch,1.6,1.07,2
stimuli/zebra.png,zebra,match,1.65,2.37,1
stimuli/face.png,face,match,1.55,1.6,1
stimuli/banana.png,face,mismatch,1.63,1.51,2
stimuli/scissor.png,scissor,match,1.5,1.23,1
stimuli/face.png,zebra,mismatch,1.78,1.73,2
stimuli/zebra.png,zebra,match,1.01,2.68,1
stimuli/face.png,banana,mismatch,1.24,1.42,2
stimuli/zebra.png,zebra,match,1.83,1.17,1
stimuli/zebra.png,zebra,match,1.47,2.05,1
stimuli/face.png,banana,mismatch,1.25,2.78,2
stimuli/face.png,face,match,1.6,1.86,1
stimuli/zebra.png,zebra,match,1.77,2.05,1
stimuli/banana.png,zebra,mismatch,1.89,2.77,2
stimuli/scissor.png,zebra,mismatch,1.08,2.69,2
stimuli/banana.png,banana,match,1.36,2.9,1
stimuli/banana.png,zebra,mismatch,1.03,2.75,2
stimuli/face.png,zebra,mismatch,1.04,1.98,2
stimuli/face.png,face,match,1.61,2.34,1
stimuli/banana.png,banana,match,1.1,1.06,1
stimuli/scissor.png,zebra,mismatch,1.03,2.53,2
stimuli/banana.png,banana,match,1.8,2.61,1
stimuli/banana.png,banana,match,1.68,2.49,1
stimuli/zebra.png,banana,mismatch,1.36,2.53,2
stimuli/scissor.png,banana,mismatch,1.03,1.65,2
stimuli/face.png,face,match,1.28,2.07,1
stimuli/scissor.png,banana,mismatch,1.35,2.96,2
stimuli/zebra.png,zebra,match,1.59,1.98,1
stimuli/zebra.png,banana,mismatch,1.89,2.02,2
stimuli/banana.png,banana,match,1.12,2.3,1
stimuli/face.png,face,match,1.17,1.21,1
stimuli/scissor.png,banana,mismatch,1.98,1.11,2
stimuli/face.png,scissor,mismatch,1.83,2.0,2
stimuli/banana.png,banana,match,1.16,2.58,1
stimuli/scissor.png,face,mismatch,1.95,2.37,2
stimuli/face.png,face,match,1.9,1.2,1
stimuli/banana.png,banana,match,1.41,2.2,1
stimuli/scissor.png,banana,mismatch,1.67,2.69,2
stimuli/zebra.png,zebra,match,1.67,1.66,1
stimuli/zebra.png,zebra,match,1.97,1.19,1
stimuli/face.png,zebra,mismatch,1.03,1.51,2
stimuli/scissor.png,scissor,match,1.62,1.04,1
stimuli/zebra.png,scissor,mismatch,1.31,2.83,2
stimuli/banana.png,banana,match,1.6,1.62,1
stimuli/face.png,face,match,1.91,2.14,1
stimuli/zebra.png,face,mismatch,1.49,1.68,2
stimuli/face.png,face,match,1.41,1.41,1
stimuli/banana.png,scissor,mismatch,1.86,2.32,2
stimuli/zebra.png,scissor,mismatch,1.9,1.74,2
stimuli/face.png,face,match,1.54,1.55,1
stimuli/banana.png,banana,match,1.18,2.08,1
stimuli/zebra.png,scissor,mismatch,1.78,1.13,2
