image_file,presented_word,is_match,blank_duration,iti_duration
stimuli/face.png,face,match,1.99,1.93
stimuli/scissor.png,zebra,mismatch,1.76,2.78
stimuli/banana.png,banana,match,1.27,1.82
stimuli/face.png,banana,mismatch,1.32,2.21
stimuli/scissor.png,zebra,mismatch,1.41,3.0
stimuli/scissor.png,scissor,match,1.29,2.76
stimuli/banana.png,scissor,mismatch,1.01,1.79
stimuli/zebra.png,zebra,match,1.78,1.21
stimuli/zebra.png,face,mismatch,1.16,1.07
stimuli/face.png,face,match,1.18,2.23
stimuli/banana.png,banana,match,1.85,1.78
stimuli/face.png,banana,mismatch,1.58,2.12
stimuli/zebra.png,zebra,match,1.76,2.36
stimuli/face.png,banana,mismatch,1.05,1.93
stimuli/face.png,face,match,1.03,1.84
stimuli/scissor.png,banana,mismatch,1.83,2.68
stimuli/banana.png,banana,match,1.41,2.29
stimuli/face.png,scissor,mismatch,1.69,2.11
stimuli/scissor.png,face,mismatch,1.71,2.19
stimuli/banana.png,banana,match,2.0,1.91
stimuli/banana.png,banana,match,1.45,1.55
stimuli/zebra.png,banana,mismatch,1.56,1.77
stimuli/banana.png,banana,match,1.22,1.44
stimuli/scissor.png,scissor,match,1.91,2.58
stimuli/scissor.png,face,mismatch,1.98,1.87
stimuli/face.png,face,match,1.19,2.52
stimuli/scissor.png,scissor,match,1.25,1.59
stimuli/banana.png,zebra,mismatch,1.98,2.97
stimuli/zebra.png,banana,mismatch,1.35,2.46
stimuli/banana.png,banana,match,1.22,2.82
stimuli/face.png,face,match,1.54,2.05
stimuli/banana.png,face,mismatch,1.03,1.2
stimuli/scissor.png,banana,mismatch,1.21,1.72
stimuli/scissor.png,scissor,match,1.62,2.82
stimuli/banana.png,scissor,mismatch,1.76,2.87
stimuli/zebra.png,zebra,match,1.57,2.29
stimuli/zebra.png,zebra,match,1.36,2.59
stimuli/scissor.png,face,mismatch,1.05,1.1
stimuli/zebra.png,zebra,match,1.47,2.62
stimuli/scissor.png,zebra,mismatch,1.78,1.86
stimuli/face.png,face,match,1.03,1.52
stimuli/face.png,face,match,2.0,1.81
stimuli/zebra.png,scissor,mismatch,1.22,2.87
stimuli/scissor.png,zebra,mismatch,1.6,1.84
stimuli/face.png,face,match,1.47,2.81
stimuli/scissor.png,zebra,mismatch,1.2,2.0
stimuli/face.png,scissor,mismatch,1.46,2.92
stimuli/zebra.png,zebra,match,1.0,2.33
stimuli/scissor.png,banana,mismatch,1.11,2.2
stimuli/banana.png,banana,match,1.23,2.33
stimuli/zebra.png,face,mismatch,1.51,1.34
stimuli/zebra.png,banana,mismatch,1.84,2.36
stimuli/scissor.png,scissor,match,1.76,1.08
stimuli/face.png,face,match,1.83,2.64
