image_file,presented_word,is_match,blank_duration,iti_duration
stimuli/ciseau.png,ciseau,match,1.21,1.71
stimuli/zèbre.png,zèbre,match,1.32,1.47
stimuli/banane.png,face,mismatch,1.11,2.76
stimuli/banane.png,zèbre,mismatch,1.32,2.73
stimuli/ciseau.png,ciseau,match,1.21,1.35
stimuli/ciseau.png,zèbre,mismatch,1.86,2.14
stimuli/zèbre.png,zèbre,match,1.44,1.71
stimuli/ciseau.png,banane,mismatch,1.27,1.17
stimuli/face.png,face,match,1.85,1.52
stimuli/zèbre.png,zèbre,match,1.61,1.17
stimuli/ciseau.png,face,mismatch,1.36,2.89
stimuli/ciseau.png,zèbre,mismatch,1.19,1.69
stimuli/zèbre.png,zèbre,match,1.1,2.59
stimuli/face.png,zèbre,mismatch,1.02,1.47
stimuli/zèbre.png,face,mismatch,2.0,2.75
stimuli/face.png,face,match,1.71,1.82
stimuli/ciseau.png,banane,mismatch,1.55,1.81
stimuli/face.png,zèbre,mismatch,1.98,1.69
stimuli/banane.png,banane,match,1.19,2.36
stimuli/ciseau.png,zèbre,mismatch,1.53,1.02
stimuli/face.png,face,match,1.12,2.79
stimuli/face.png,face,match,1.75,1.11
stimuli/ciseau.png,zèbre,mismatch,1.62,2.75
stimuli/banane.png,banane,match,1.65,1.92
stimuli/face.png,banane,mismatch,1.97,2.37
stimuli/zèbre.png,zèbre,match,1.38,1.64
stimuli/banane.png,face,mismatch,1.27,2.08
stimuli/zèbre.png,face,mismatch,1.74,1.72
stimuli/ciseau.png,ciseau,match,1.61,2.67
stimuli/zèbre.png,face,mismatch,1.76,2.86
stimuli/banane.png,banane,match,1.17,1.5
stimuli/face.png,ciseau,mismatch,1.6,1.68
stimuli/zèbre.png,zèbre,match,1.43,2.69
stimuli/ciseau.png,banane,mismatch,1.52,1.99
stimuli/zèbre.png,zèbre,match,1.98,1.93
stimuli/ciseau.png,ciseau,match,1.67,2.61
stimuli/zèbre.png,face,mismatch,1.16,1.79
stimuli/face.png,face,match,1.9,1.71
stimuli/zèbre.png,zèbre,match,1.71,1.07
stimuli/ciseau.png,zèbre,mismatch,1.53,2.4
stimuli/face.png,banane,mismatch,1.52,1.76
stimuli/ciseau.png,ciseau,match,1.69,2.48
stimuli/face.png,face,match,1.45,1.19
stimuli/zèbre.png,banane,mismatch,1.71,1.38
stimuli/face.png,zèbre,mismatch,1.51,2.19
stimuli/zèbre.png,zèbre,match,1.07,1.98
stimuli/face.png,ciseau,mismatch,1.47,2.48
stimuli/face.png,banane,mismatch,1.19,1.63
stimuli/banane.png,banane,match,1.53,1.53
stimuli/face.png,ciseau,mismatch,1.15,2.44
stimuli/zèbre.png,banane,mismatch,1.42,2.62
stimuli/zèbre.png,zèbre,match,1.52,2.72
stimuli/ciseau.png,banane,mismatch,1.01,2.61
stimuli/face.png,face,match,1.36,1.24
stimuli/ciseau.png,face,mismatch,1.73,1.11
stimuli/ciseau.png,face,mismatch,1.01,1.16
stimuli/face.png,face,match,1.57,1.85
stimuli/banane.png,banane,match,1.66,2.53
stimuli/face.png,banane,mismatch,1.34,2.59
stimuli/ciseau.png,zèbre,mismatch,1.27,2.51
stimuli/zèbre.png,zèbre,match,1.81,2.57
stimuli/banane.png,banane,match,1.81,1.45
stimuli/face.png,ciseau,mismatch,1.88,2.04
stimuli/face.png,zèbre,mismatch,1.24,2.42
stimuli/zèbre.png,zèbre,match,1.39,2.03
stimuli/banane.png,banane,match,1.8,1.92
stimuli/zèbre.png,face,mismatch,1.95,2.73
stimuli/ciseau.png,ciseau,match,1.3,2.5
stimuli/zèbre.png,zèbre,match,1.65,1.38
stimuli/zèbre.png,banane,mismatch,1.14,1.58
stimuli/face.png,zèbre,mismatch,1.67,2.74
stimuli/zèbre.png,zèbre,match,1.76,2.94
stimuli/banane.png,banane,match,1.44,2.03
stimuli/face.png,zèbre,mismatch,1.36,2.71
stimuli/ciseau.png,ciseau,match,1.34,2.13
stimuli/banane.png,face,mismatch,1.38,1.0
stimuli/banane.png,face,mismatch,1.89,1.68
stimuli/ciseau.png,ciseau,match,1.13,1.34
stimuli/banane.png,banane,match,1.54,2.67
stimuli/ciseau.png,face,mismatch,1.4,2.81
stimuli/ciseau.png,face,mismatch,1.73,1.13
stimuli/face.png,face,match,1.84,2.97
stimuli/zèbre.png,face,mismatch,1.02,1.39
stimuli/banane.png,banane,match,1.19,1.36
stimuli/banane.png,face,mismatch,1.42,1.08
stimuli/face.png,face,match,1.38,1.8
stimuli/face.png,zèbre,mismatch,1.47,2.99
stimuli/banane.png,ciseau,mismatch,1.56,1.44
stimuli/ciseau.png,ciseau,match,1.73,1.78
stimuli/zèbre.png,zèbre,match,1.59,2.06
stimuli/ciseau.png,face,mismatch,1.12,1.31
stimuli/zèbre.png,zèbre,match,1.17,1.69
stimuli/face.png,face,match,1.77,2.09
stimuli/banane.png,zèbre,mismatch,1.08,1.52
stimuli/zèbre.png,banane,mismatch,1.23,2.03
stimuli/zèbre.png,zèbre,match,1.63,1.37
stimuli/banane.png,face,mismatch,1.81,1.35
stimuli/zèbre.png,ciseau,mismatch,1.04,1.45
stimuli/banane.png,banane,match,1.18,1.57
stimuli/zèbre.png,zèbre,match,1.78,1.4
stimuli/ciseau.png,face,mismatch,1.16,2.38
stimuli/banane.png,banane,match,1.7,2.52
stimuli/zèbre.png,zèbre,match,1.84,1.26
stimuli/face.png,zèbre,mismatch,1.82,1.32
stimuli/face.png,banane,mismatch,1.94,1.51
stimuli/ciseau.png,ciseau,match,1.72,1.3
stimuli/banane.png,face,mismatch,1.28,2.32
stimuli/face.png,face,match,2.0,1.31
stimuli/face.png,ciseau,mismatch,1.05,2.08
stimuli/banane.png,banane,match,1.09,2.59
stimuli/ciseau.png,zèbre,mismatch,1.26,1.45
stimuli/banane.png,banane,match,1.51,2.22
stimuli/banane.png,banane,match,1.43,2.76
stimuli/face.png,banane,mismatch,1.73,1.06
stimuli/banane.png,banane,match,1.12,2.44
stimuli/zèbre.png,zèbre,match,1.2,1.21
stimuli/ciseau.png,zèbre,mismatch,1.08,2.34
stimuli/ciseau.png,face,mismatch,1.26,1.12
stimuli/banane.png,banane,match,1.69,1.79
stimuli/ciseau.png,ciseau,match,1.55,1.29
stimuli/banane.png,ciseau,mismatch,1.8,1.81
stimuli/zèbre.png,banane,mismatch,1.78,2.55
stimuli/zèbre.png,zèbre,match,1.41,1.7
stimuli/ciseau.png,ciseau,match,1.44,1.37
stimuli/zèbre.png,banane,mismatch,1.26,1.46
stimuli/banane.png,zèbre,mismatch,1.91,1.96
stimuli/zèbre.png,zèbre,match,1.57,1.96
stimuli/face.png,face,match,1.15,2.85
stimuli/banane.png,ciseau,mismatch,1.25,2.02
stimuli/face.png,ciseau,mismatch,1.52,2.81
stimuli/ciseau.png,ciseau,match,1.69,1.33
stimuli/zèbre.png,banane,mismatch,1.75,2.98
stimuli/ciseau.png,ciseau,match,1.36,1.11
stimuli/banane.png,banane,match,1.92,1.86
stimuli/zèbre.png,ciseau,mismatch,1.08,2.4
stimuli/banane.png,banane,match,1.94,1.77
stimuli/banane.png,banane,match,1.98,2.69
stimuli/zèbre.png,ciseau,mismatch,1.91,2.29
stimuli/ciseau.png,ciseau,match,1.41,1.17
stimuli/face.png,banane,mismatch,1.77,2.13
stimuli/banane.png,zèbre,mismatch,1.87,1.84
stimuli/banane.png,banane,match,1.79,2.0
stimuli/ciseau.png,banane,mismatch,1.87,1.79
stimuli/face.png,face,match,1.88,2.65
stimuli/zèbre.png,face,mismatch,1.4,1.6
stimuli/banane.png,face,mismatch,1.96,1.48
stimuli/face.png,face,match,1.23,2.6
stimuli/zèbre.png,ciseau,mismatch,1.58,2.48
stimuli/banane.png,ciseau,mismatch,1.23,1.4
stimuli/ciseau.png,ciseau,match,1.15,2.6
stimuli/banane.png,banane,match,1.36,2.63
stimuli/zèbre.png,face,mismatch,1.55,1.41
stimuli/banane.png,banane,match,1.33,1.79
stimuli/face.png,banane,mismatch,1.61,1.71
stimuli/face.png,ciseau,mismatch,1.78,2.09
stimuli/zèbre.png,zèbre,match,1.92,1.09
stimuli/face.png,face,match,1.8,1.62
stimuli/banane.png,ciseau,mismatch,1.02,2.21
stimuli/zèbre.png,zèbre,match,1.41,1.6
stimuli/face.png,face,match,1.96,2.24
stimuli/banane.png,face,mismatch,1.02,2.26
stimuli/banane.png,ciseau,mismatch,1.97,1.03
stimuli/face.png,face,match,1.67,1.43
stimuli/ciseau.png,zèbre,mismatch,1.72,2.98
stimuli/banane.png,ciseau,mismatch,1.24,1.01
stimuli/ciseau.png,ciseau,match,1.94,1.71
stimuli/zèbre.png,ciseau,mismatch,1.03,1.19
stimuli/banane.png,banane,match,1.26,2.75
stimuli/banane.png,banane,match,1.8,2.38
stimuli/ciseau.png,banane,mismatch,1.44,1.39
