image_file,presented_word,is_match,blank_duration,iti_duration
stimuli/banane.png,banane,match,1.52,2.17
stimuli/zèbre.png,zèbre,match,1.99,1.78
stimuli/face.png,zèbre,mismatch,1.84,1.21
stimuli/ciseau.png,face,mismatch,1.11,2.55
stimuli/ciseau.png,ciseau,match,1.43,1.15
stimuli/face.png,face,match,1.5,2.7
stimuli/banane.png,face,mismatch,1.66,2.98
stimuli/banane.png,face,mismatch,1.78,1.61
stimuli/face.png,face,match,1.08,2.68
stimuli/zèbre.png,banane,mismatch,1.02,2.19
stimuli/face.png,face,match,1.91,2.38
stimuli/banane.png,banane,match,1.8,1.09
stimuli/ciseau.png,zèbre,mismatch,1.9,1.99
stimuli/banane.png,banane,match,1.33,1.95
stimuli/ciseau.png,ciseau,match,1.03,2.38
stimuli/face.png,ciseau,mismatch,1.03,2.92
stimuli/ciseau.png,face,mismatch,1.23,2.02
stimuli/face.png,face,match,1.15,2.26
stimuli/face.png,face,match,1.17,2.63
stimuli/banane.png,zèbre,mismatch,1.96,1.94
stimuli/zèbre.png,zèbre,match,1.48,2.08
stimuli/banane.png,ciseau,mismatch,1.29,1.88
stimuli/face.png,face,match,1.56,2.22
stimuli/banane.png,face,mismatch,1.86,1.19
stimuli/zèbre.png,banane,mismatch,1.92,2.79
stimuli/banane.png,banane,match,1.43,1.4
stimuli/zèbre.png,face,mismatch,1.88,2.6
stimuli/banane.png,ciseau,mismatch,1.03,2.03
stimuli/zèbre.png,zèbre,match,1.47,1.38
stimuli/zèbre.png,banane,mismatch,1.66,2.2
stimuli/banane.png,face,mismatch,1.92,2.51
stimuli/banane.png,banane,match,1.73,1.97
stimuli/zèbre.png,zèbre,match,1.75,2.12
stimuli/face.png,ciseau,mismatch,1.48,2.5
stimuli/zèbre.png,zèbre,match,1.52,2.25
stimuli/ciseau.png,banane,mismatch,1.55,2.66
stimuli/banane.png,ciseau,mismatch,1.82,1.1
stimuli/banane.png,banane,match,1.72,1.33
stimuli/zèbre.png,zèbre,match,1.85,1.09
stimuli/ciseau.png,zèbre,mismatch,1.22,1.78
stimuli/ciseau.png,ciseau,match,1.43,1.19
stimuli/banane.png,banane,match,1.55,1.9
stimuli/banane.png,face,mismatch,1.81,2.67
stimuli/face.png,ciseau,mismatch,1.84,2.83
stimuli/zèbre.png,zèbre,match,1.07,2.1
stimuli/banane.png,banane,match,1.28,2.08
stimuli/ciseau.png,zèbre,mismatch,1.3,1.08
stimuli/ciseau.png,banane,mismatch,1.24,2.28
stimuli/zèbre.png,zèbre,match,1.4,2.96
stimuli/ciseau.png,ciseau,match,1.31,2.06
stimuli/banane.png,zèbre,mismatch,1.7,2.92
stimuli/zèbre.png,zèbre,match,1.54,2.34
stimuli/banane.png,face,mismatch,1.8,1.51
stimuli/banane.png,face,mismatch,1.92,1.44
stimuli/face.png,face,match,1.44,2.55
stimuli/banane.png,banane,match,1.64,1.07
stimuli/ciseau.png,face,mismatch,1.29,1.68
stimuli/face.png,face,match,1.84,2.95
stimuli/ciseau.png,face,mismatch,1.87,1.11
stimuli/face.png,face,match,1.18,1.64
stimuli/banane.png,banane,match,1.48,1.49
stimuli/face.png,zèbre,mismatch,1.49,2.39
stimuli/banane.png,banane,match,1.28,2.9
stimuli/ciseau.png,face,mismatch,1.83,2.67
stimuli/zèbre.png,banane,mismatch,1.95,1.88
stimuli/ciseau.png,ciseau,match,1.96,1.91
stimuli/zèbre.png,zèbre,match,1.78,1.08
stimuli/banane.png,face,mismatch,1.12,1.67
stimuli/ciseau.png,ciseau,match,1.03,1.62
stimuli/banane.png,ciseau,mismatch,1.95,1.97
stimuli/banane.png,ciseau,mismatch,1.79,1.06
stimuli/zèbre.png,zèbre,match,1.06,1.04
stimuli/face.png,zèbre,mismatch,1.88,1.27
stimuli/zèbre.png,zèbre,match,1.78,2.05
stimuli/ciseau.png,zèbre,mismatch,1.78,2.33
stimuli/face.png,face,match,1.36,2.98
stimuli/ciseau.png,zèbre,mismatch,1.02,2.46
stimuli/zèbre.png,zèbre,match,1.75,1.3
stimuli/banane.png,zèbre,mismatch,1.24,2.53
stimuli/ciseau.png,zèbre,mismatch,1.19,2.58
stimuli/ciseau.png,ciseau,match,1.6,2.04
stimuli/zèbre.png,zèbre,match,1.91,2.18
stimuli/face.png,zèbre,mismatch,1.68,2.56
stimuli/ciseau.png,ciseau,match,1.88,1.58
stimuli/face.png,face,match,1.24,2.65
stimuli/ciseau.png,zèbre,mismatch,1.96,2.03
stimuli/ciseau.png,ciseau,match,1.92,2.14
stimuli/banane.png,banane,match,1.66,2.15
stimuli/ciseau.png,banane,mismatch,1.06,1.84
stimuli/zèbre.png,zèbre,match,1.71,1.36
stimuli/face.png,ciseau,mismatch,1.07,1.04
stimuli/zèbre.png,ciseau,mismatch,1.16,2.34
stimuli/ciseau.png,ciseau,match,1.77,1.86
stimuli/banane.png,banane,match,1.46,1.74
stimuli/zèbre.png,banane,mismatch,1.48,2.36
stimuli/zèbre.png,zèbre,match,1.5,1.8
stimuli/banane.png,face,mismatch,1.47,1.18
stimuli/ciseau.png,face,mismatch,1.48,2.38
stimuli/banane.png,banane,match,1.93,1.97
stimuli/face.png,ciseau,mismatch,1.58,1.12
stimuli/ciseau.png,zèbre,mismatch,1.34,1.77
stimuli/banane.png,banane,match,1.64,2.41
stimuli/face.png,banane,mismatch,1.28,1.91
stimuli/zèbre.png,banane,mismatch,1.54,1.95
stimuli/ciseau.png,ciseau,match,1.76,1.44
stimuli/banane.png,ciseau,mismatch,1.41,2.45
stimuli/face.png,banane,mismatch,1.32,2.83
stimuli/face.png,face,match,1.12,2.97
stimuli/zèbre.png,zèbre,match,1.97,1.12
stimuli/zèbre.png,face,mismatch,1.33,2.94
stimuli/banane.png,banane,match,1.83,2.59
stimuli/zèbre.png,zèbre,match,1.87,1.76
stimuli/face.png,zèbre,mismatch,1.71,2.2
stimuli/ciseau.png,zèbre,mismatch,1.29,1.02
stimuli/zèbre.png,zèbre,match,1.15,1.72
stimuli/zèbre.png,face,mismatch,1.86,1.7
stimuli/face.png,zèbre,mismatch,1.26,2.54
stimuli/zèbre.png,zèbre,match,1.08,2.35
stimuli/face.png,ciseau,mismatch,1.78,2.94
stimuli/face.png,ciseau,mismatch,1.01,1.18
stimuli/ciseau.png,ciseau,match,1.27,1.59
stimuli/banane.png,zèbre,mismatch,1.39,2.61
stimuli/zèbre.png,ciseau,mismatch,1.34,2.29
stimuli/face.png,face,match,1.55,1.24
