image_file,presented_word,is_match,blank_duration,iti_duration
stimuli/ciseau.png,banane,mismatch,1.38,2.19
stimuli/ciseau.png,ciseau,match,1.87,1.76
stimuli/face.png,face,match,1.91,2.24
stimuli/banane.png,face,mismatch,1.7,2.42
stimuli/banane.png,banane,match,1.72,1.54
stimuli/face.png,banane,mismatch,1.0,1.51
stimuli/zèbre.png,zèbre,match,1.27,2.17
stimuli/ciseau.png,face,mismatch,1.82,2.14
stimuli/face.png,face,match,1.37,2.68
stimuli/zèbre.png,zèbre,match,1.27,1.31
stimuli/banane.png,face,mismatch,1.07,2.44
stimuli/ciseau.png,zèbre,mismatch,1.62,2.27
stimuli/zèbre.png,zèbre,match,1.34,1.11
stimuli/face.png,face,match,1.74,1.91
stimuli/zèbre.png,banane,mismatch,1.54,2.22
stimuli/ciseau.png,banane,mismatch,1.74,1.67
stimuli/ciseau.png,ciseau,match,1.69,2.77
stimuli/banane.png,face,mismatch,1.3,1.94
stimuli/face.png,banane,mismatch,1.3,2.01
stimuli/zèbre.png,zèbre,match,1.93,1.45
stimuli/face.png,zèbre,mismatch,1.37,2.47
stimuli/zèbre.png,zèbre,match,1.25,1.16
stimuli/zèbre.png,zèbre,match,1.65,1.51
stimuli/face.png,zèbre,mismatch,1.38,1.6
stimuli/zèbre.png,banane,mismatch,1.94,2.69
stimuli/ciseau.png,ciseau,match,1.08,2.43
stimuli/banane.png,face,mismatch,1.82,1.46
stimuli/zèbre.png,zèbre,match,1.33,2.48
stimuli/zèbre.png,face,mismatch,1.42,2.54
stimuli/banane.png,ciseau,mismatch,1.69,2.15
stimuli/banane.png,banane,match,1.03,1.11
stimuli/ciseau.png,ciseau,match,1.12,2.57
stimuli/zèbre.png,ciseau,mismatch,1.42,1.63
stimuli/face.png,face,match,1.89,1.09
stimuli/zèbre.png,banane,mismatch,1.54,1.99
stimuli/banane.png,banane,match,1.98,2.88
stimuli/ciseau.png,ciseau,match,1.15,1.69
stimuli/ciseau.png,banane,mismatch,1.26,2.72
stimuli/banane.png,banane,match,1.89,1.34
stimuli/ciseau.png,zèbre,mismatch,1.27,1.02
stimuli/ciseau.png,ciseau,match,1.16,1.5
stimuli/banane.png,banane,match,1.22,2.04
stimuli/ciseau.png,zèbre,mismatch,1.0,2.7
stimuli/banane.png,banane,match,1.13,1.1
stimuli/face.png,face,match,1.02,2.17
stimuli/face.png,banane,mismatch,1.41,1.0
stimuli/ciseau.png,ciseau,match,1.52,2.77
stimuli/ciseau.png,zèbre,mismatch,1.49,1.14
stimuli/zèbre.png,zèbre,match,1.87,2.85
stimuli/face.png,face,match,1.62,2.56
stimuli/ciseau.png,face,mismatch,1.0,1.03
stimuli/banane.png,banane,match,1.28,2.63
stimuli/face.png,face,match,1.75,1.22
stimuli/zèbre.png,banane,mismatch,1.53,2.97
stimuli/ciseau.png,ciseau,match,1.64,1.4
stimuli/zèbre.png,face,mismatch,1.11,1.01
stimuli/banane.png,ciseau,mismatch,1.52,1.84
stimuli/face.png,face,match,1.56,1.08
stimuli/ciseau.png,ciseau,match,1.43,1.43
stimuli/banane.png,zèbre,mismatch,1.55,2.55
stimuli/banane.png,banane,match,1.9,1.12
stimuli/face.png,ciseau,mismatch,1.39,2.12
stimuli/ciseau.png,face,mismatch,1.36,2.27
stimuli/ciseau.png,ciseau,match,1.53,2.73
stimuli/banane.png,banane,match,1.49,1.46
stimuli/banane.png,face,mismatch,1.41,1.89
stimuli/ciseau.png,ciseau,match,1.68,1.27
stimuli/ciseau.png,banane,mismatch,1.83,2.94
stimuli/zèbre.png,zèbre,match,1.91,2.55
stimuli/banane.png,banane,match,1.41,2.73
stimuli/zèbre.png,face,mismatch,1.57,2.5
stimuli/zèbre.png,zèbre,match,1.84,2.75
stimuli/ciseau.png,ciseau,match,1.36,1.25
stimuli/ciseau.png,banane,mismatch,1.56,1.66
stimuli/face.png,banane,mismatch,1.44,2.88
stimuli/banane.png,banane,match,1.61,2.33
stimuli/ciseau.png,zèbre,mismatch,1.67,1.2
stimuli/ciseau.png,ciseau,match,1.91,1.24
stimuli/banane.png,face,mismatch,1.66,1.32
stimuli/banane.png,banane,match,1.44,1.93
stimuli/face.png,face,match,1.86,1.47
stimuli/banane.png,ciseau,mismatch,1.75,1.07
stimuli/ciseau.png,face,mismatch,1.54,2.29
stimuli/ciseau.png,ciseau,match,1.89,1.17
stimuli/zèbre.png,banane,mismatch,1.24,2.04
stimuli/face.png,face,match,1.05,2.35
stimuli/ciseau.png,zèbre,mismatch,1.34,1.89
stimuli/zèbre.png,face,mismatch,1.23,1.27
stimuli/banane.png,banane,match,1.03,2.55
stimuli/face.png,face,match,1.98,2.95
stimuli/ciseau.png,banane,mismatch,1.08,2.59
stimuli/banane.png,banane,match,1.86,2.99
stimuli/zèbre.png,banane,mismatch,1.65,1.75
stimuli/face.png,face,match,1.24,1.28
stimuli/ciseau.png,face,mismatch,1.48,2.21
stimuli/ciseau.png,face,mismatch,1.81,2.91
stimuli/zèbre.png,zèbre,match,1.94,2.96
stimuli/zèbre.png,face,mismatch,1.67,1.04
stimuli/face.png,face,match,1.8,2.15
stimuli/face.png,ciseau,mismatch,1.31,1.28
stimuli/zèbre.png,zèbre,match,1.21,1.42
stimuli/face.png,face,match,1.75,1.1
stimuli/face.png,zèbre,mismatch,1.16,1.45
stimuli/zèbre.png,face,mismatch,1.14,2.11
stimuli/ciseau.png,ciseau,match,1.61,1.3
stimuli/ciseau.png,ciseau,match,1.7,1.19
stimuli/banane.png,zèbre,mismatch,1.21,1.69
stimuli/banane.png,face,mismatch,1.21,2.64
stimuli/ciseau.png,ciseau,match,1.1,1.7
stimuli/face.png,ciseau,mismatch,1.5,2.99
stimuli/zèbre.png,zèbre,match,1.68,1.15
stimuli/zèbre.png,zèbre,match,1.43,2.11
stimuli/face.png,zèbre,mismatch,1.19,1.94
