image_file,presented_word,is_match,blank_duration,iti_duration
stimuli/zèbre.png,face,mismatch,1.11,2.25
stimuli/ciseau.png,ciseau,match,1.27,2.27
stimuli/banane.png,face,mismatch,1.97,1.57
stimuli/ciseau.png,ciseau,match,1.92,2.08
stimuli/ciseau.png,banane,mismatch,1.87,1.55
stimuli/zèbre.png,banane,mismatch,1.64,1.79
stimuli/zèbre.png,zèbre,match,1.35,2.82
stimuli/banane.png,banane,match,1.2,1.76
stimuli/face.png,ciseau,mismatch,1.6,2.44
stimuli/banane.png,ciseau,mismatch,2.0,1.08
stimuli/banane.png,banane,match,1.22,1.4
stimuli/face.png,banane,mismatch,1.5,2.79
stimuli/banane.png,face,mismatch,1.23,2.95
stimuli/ciseau.png,ciseau,match,1.6,2.48
stimuli/ciseau.png,banane,mismatch,1.21,1.43
stimuli/face.png,face,match,1.07,1.8
stimuli/ciseau.png,ciseau,match,1.25,2.93
stimuli/ciseau.png,zèbre,mismatch,1.42,1.58
stimuli/banane.png,banane,match,1.74,1.52
stimuli/zèbre.png,zèbre,match,1.24,2.43
stimuli/face.png,zèbre,mismatch,1.97,1.93
stimuli/banane.png,zèbre,mismatch,1.84,2.23
stimuli/banane.png,banane,match,1.97,1.22
stimuli/ciseau.png,zèbre,mismatch,1.01,2.22
stimuli/banane.png,banane,match,1.31,1.82
stimuli/ciseau.png,ciseau,match,1.54,2.08
stimuli/ciseau.png,face,mismatch,1.4,1.56
stimuli/zèbre.png,zèbre,match,1.81,2.49
stimuli/face.png,face,match,1.17,1.87
stimuli/banane.png,ciseau,mismatch,1.78,1.09
stimuli/zèbre.png,face,mismatch,1.24,1.43
stimuli/banane.png,banane,match,1.94,1.57
stimuli/face.png,banane,mismatch,1.69,2.57
stimuli/face.png,zèbre,mismatch,1.05,2.1
stimuli/zèbre.png,zèbre,match,1.64,1.5
stimuli/face.png,face,match,1.76,2.17
stimuli/banane.png,zèbre,mismatch,1.66,1.63
stimuli/face.png,face,match,1.1,1.89
stimuli/zèbre.png,face,mismatch,1.14,1.54
stimuli/zèbre.png,ciseau,mismatch,1.73,2.47
stimuli/banane.png,banane,match,1.49,2.7
stimuli/zèbre.png,zèbre,match,1.96,2.54
stimuli/banane.png,face,mismatch,1.42,2.71
stimuli/banane.png,banane,match,1.35,2.3
stimuli/face.png,zèbre,mismatch,2.0,1.65
stimuli/ciseau.png,ciseau,match,1.76,2.39
stimuli/ciseau.png,banane,mismatch,1.6,2.47
stimuli/face.png,ciseau,mismatch,1.11,1.33
stimuli/ciseau.png,ciseau,match,1.74,2.5
stimuli/face.png,ciseau,mismatch,1.29,2.77
stimuli/banane.png,zèbre,mismatch,1.61,2.97
stimuli/face.png,face,match,1.97,2.47
stimuli/zèbre.png,face,mismatch,1.24,1.89
stimuli/face.png,face,match,1.51,1.44
stimuli/face.png,face,match,1.28,2.94
stimuli/zèbre.png,banane,mismatch,1.66,1.26
stimuli/ciseau.png,ciseau,match,1.01,2.02
stimuli/zèbre.png,banane,mismatch,1.77,2.57
stimuli/ciseau.png,banane,mismatch,1.73,1.82
stimuli/face.png,face,match,1.15,2.83
stimuli/zèbre.png,zèbre,match,1.23,1.44
stimuli/banane.png,ciseau,mismatch,1.69,1.04
stimuli/ciseau.png,banane,mismatch,1.87,1.09
stimuli/ciseau.png,ciseau,match,1.96,2.13
stimuli/face.png,face,match,1.91,1.27
stimuli/banane.png,ciseau,mismatch,1.3,1.72
stimuli/zèbre.png,zèbre,match,1.34,1.78
stimuli/ciseau.png,banane,mismatch,1.26,1.49
stimuli/ciseau.png,ciseau,match,1.95,1.88
stimuli/face.png,face,match,1.42,2.95
stimuli/face.png,ciseau,mismatch,1.15,1.69
stimuli/zèbre.png,face,mismatch,1.32,1.21
stimuli/face.png,face,match,1.52,2.5
stimuli/banane.png,ciseau,mismatch,1.83,1.3
stimuli/face.png,ciseau,mismatch,1.62,2.59
stimuli/zèbre.png,zèbre,match,1.71,1.42
stimuli/face.png,face,match,1.73,1.89
stimuli/banane.png,zèbre,mismatch,1.98,2.94
stimuli/face.png,zèbre,mismatch,1.47,2.29
stimuli/face.png,face,match,1.96,2.74
stimuli/banane.png,face,mismatch,1.15,2.85
stimuli/zèbre.png,zèbre,match,1.5,2.75
stimuli/face.png,face,match,1.02,2.85
stimuli/ciseau.png,banane,mismatch,1.22,1.75
stimuli/zèbre.png,face,mismatch,1.01,1.53
stimuli/face.png,face,match,1.37,1.28
stimuli/zèbre.png,zèbre,match,1.53,2.23
stimuli/face.png,banane,mismatch,1.43,1.76
stimuli/banane.png,zèbre,mismatch,1.04,2.81
stimuli/banane.png,banane,match,1.82,1.08
stimuli/zèbre.png,zèbre,match,1.66,2.47
stimuli/zèbre.png,banane,mismatch,1.72,1.42
stimuli/face.png,face,match,1.41,2.57
stimuli/ciseau.png,ciseau,match,1.21,1.12
stimuli/zèbre.png,banane,mismatch,1.74,2.29
stimuli/ciseau.png,ciseau,match,1.58,2.77
stimuli/zèbre.png,zèbre,match,1.02,1.47
stimuli/ciseau.png,zèbre,mismatch,1.1,2.55
stimuli/zèbre.png,face,mismatch,1.8,1.42
stimuli/ciseau.png,ciseau,match,1.34,2.52
stimuli/ciseau.png,ciseau,match,1.27,1.4
stimuli/zèbre.png,ciseau,mismatch,1.96,1.05
stimuli/ciseau.png,ciseau,match,1.71,1.83
stimuli/face.png,banane,mismatch,1.03,1.39
stimuli/zèbre.png,ciseau,mismatch,1.0,2.99
stimuli/banane.png,banane,match,1.37,1.47
stimuli/banane.png,face,mismatch,1.55,1.56
stimuli/ciseau.png,ciseau,match,1.32,1.71
stimuli/face.png,face,match,1.65,1.79
stimuli/banane.png,ciseau,mismatch,1.88,1.13
stimuli/face.png,zèbre,mismatch,1.24,1.67
stimuli/ciseau.png,ciseau,match,1.9,2.03
stimuli/banane.png,face,mismatch,1.33,2.45
stimuli/banane.png,banane,match,1.32,1.7
stimuli/zèbre.png,banane,mismatch,1.68,2.41
stimuli/face.png,banane,mismatch,1.03,2.28
stimuli/zèbre.png,zèbre,match,1.22,1.26
stimuli/banane.png,zèbre,mismatch,1.33,1.75
stimuli/zèbre.png,zèbre,match,1.11,1.5
stimuli/banane.png,banane,match,1.5,2.67
stimuli/ciseau.png,zèbre,mismatch,1.71,1.1
stimuli/banane.png,banane,match,1.03,2.66
stimuli/face.png,banane,mismatch,1.01,1.35
stimuli/ciseau.png,zèbre,mismatch,1.08,2.24
stimuli/banane.png,banane,match,1.02,1.17
stimuli/face.png,ciseau,mismatch,1.3,1.64
stimuli/ciseau.png,face,mismatch,1.6,2.84
stimuli/banane.png,banane,match,1.69,1.89
stimuli/ciseau.png,ciseau,match,1.37,2.06
stimuli/banane.png,zèbre,mismatch,1.33,1.28
stimuli/face.png,face,match,1.31,1.01
stimuli/zèbre.png,face,mismatch,1.61,2.33
stimuli/banane.png,face,mismatch,1.32,1.12
stimuli/ciseau.png,ciseau,match,1.15,2.74
stimuli/banane.png,face,mismatch,1.7,2.48
stimuli/face.png,face,match,1.41,2.59
stimuli/face.png,ciseau,mismatch,1.95,2.03
stimuli/banane.png,banane,match,1.22,2.83
stimuli/face.png,zèbre,mismatch,1.5,1.25
stimuli/face.png,face,match,1.87,2.4
stimuli/ciseau.png,zèbre,mismatch,1.07,2.48
stimuli/banane.png,banane,match,1.15,2.7
stimuli/ciseau.png,banane,mismatch,1.49,1.3
stimuli/banane.png,face,mismatch,1.97,2.84
stimuli/face.png,face,match,1.1,2.88
stimuli/banane.png,banane,match,1.52,1.44
stimuli/ciseau.png,face,mismatch,1.59,1.74
stimuli/banane.png,face,mismatch,1.42,1.07
stimuli/face.png,face,match,1.22,1.7
stimuli/face.png,zèbre,mismatch,1.29,2.35
stimuli/banane.png,banane,match,1.72,2.22
stimuli/zèbre.png,banane,mismatch,1.09,2.61
stimuli/face.png,face,match,1.72,2.52
stimuli/face.png,face,match,2.0,1.66
stimuli/zèbre.png,banane,mismatch,1.53,2.74
stimuli/face.png,face,match,1.84,1.58
stimuli/banane.png,banane,match,1.97,2.14
stimuli/ciseau.png,zèbre,mismatch,1.67,1.72
stimuli/zèbre.png,zèbre,match,1.87,1.43
stimuli/zèbre.png,zèbre,match,1.93,1.02
stimuli/banane.png,zèbre,mismatch,1.48,2.35
stimuli/face.png,zèbre,mismatch,1.63,2.75
stimuli/ciseau.png,ciseau,match,1.98,1.85
stimuli/zèbre.png,banane,mismatch,1.32,1.56
stimuli/face.png,face,match,1.51,1.69
stimuli/banane.png,face,mismatch,1.66,1.93
stimuli/zèbre.png,banane,mismatch,1.89,1.85
stimuli/zèbre.png,zèbre,match,1.28,2.79
stimuli/face.png,zèbre,mismatch,1.87,1.4
stimuli/ciseau.png,ciseau,match,1.03,2.38
stimuli/face.png,banane,mismatch,1.57,1.63
stimuli/face.png,face,match,1.67,1.6
stimuli/ciseau.png,banane,mismatch,1.11,1.62
stimuli/zèbre.png,banane,mismatch,1.6,2.96
stimuli/ciseau.png,ciseau,match,1.15,2.07
stimuli/banane.png,face,mismatch,1.83,2.14
stimuli/face.png,face,match,1.15,1.68
stimuli/face.png,banane,mismatch,1.12,2.4
stimuli/ciseau.png,ciseau,match,1.02,2.02
stimuli/face.png,zèbre,mismatch,1.94,2.82
stimuli/face.png,zèbre,mismatch,1.65,1.33
stimuli/ciseau.png,ciseau,match,1.57,2.75
stimuli/banane.png,banane,match,1.49,2.58
stimuli/zèbre.png,face,mismatch,1.3,1.34
stimuli/banane.png,banane,match,1.76,2.08
stimuli/banane.png,banane,match,1.93,2.21
stimuli/ciseau.png,face,mismatch,1.2,2.36
stimuli/zèbre.png,ciseau,mismatch,1.78,2.77
stimuli/zèbre.png,zèbre,match,1.24,2.25
stimuli/face.png,ciseau,mismatch,1.23,2.84
stimuli/face.png,banane,mismatch,1.63,2.76
stimuli/zèbre.png,zèbre,match,1.81,2.42
stimuli/ciseau.png,face,mismatch,1.62,1.53
stimuli/ciseau.png,zèbre,mismatch,1.19,2.84
stimuli/zèbre.png,zèbre,match,1.3,2.32
stimuli/ciseau.png,face,mismatch,1.04,1.35
stimuli/zèbre.png,face,mismatch,1.09,2.74
stimuli/zèbre.png,zèbre,match,1.21,1.89
stimuli/face.png,face,match,1.42,2.31
stimuli/zèbre.png,ciseau,mismatch,1.74,2.41
stimuli/face.png,zèbre,mismatch,1.88,2.52
stimuli/banane.png,banane,match,1.34,2.97
stimuli/zèbre.png,banane,mismatch,1.58,2.39
stimuli/banane.png,banane,match,1.94,2.61
stimuli/ciseau.png,ciseau,match,1.8,2.76
