4.3577 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
4.3582 	INFO 	Loaded monitor calibration from ['2025_05_21 13:58']
4.6551 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002270F5FBD00>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002270F5FA740>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002271865F8E0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
4.6551 	EXP 	window1: backgroundImage = ''
4.6551 	EXP 	window1: backgroundFit = 'none'
4.6587 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6591 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6595 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6599 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6604 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6606 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6610 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6614 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6616 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6617 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6621 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6624 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6628 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6632 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6635 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6639 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6642 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6644 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
4.6647 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
